zip_file,date,year,month,day,doy,doy_bin_label,doy_bin_center,group_id,group_code,group_label,index,n_valid_pixels,date_min,date_q10,date_median,date_q90,date_max,date_mean
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDVI,22441,0.007670095656067133,0.708407461643219,0.8458296656608582,0.9008827209472656,0.9979829788208008,0.8226246237754822
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDMI,22441,-0.2704468369483948,0.2494993954896927,0.4437880516052246,0.5713704824447632,0.7871488928794861,0.42342811822891235
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NBR,22441,-0.09350649267435074,0.5056837797164917,0.6882761716842651,0.7876491546630859,0.8898043036460876,0.6635558009147644
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDRE,22441,0.15290959179401398,0.521004319190979,0.6186336874961853,0.6796388030052185,0.9104291796684265,0.6079584956169128
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDVI,6893,0.050699006766080856,0.5767809152603149,0.8078699111938477,0.9032848477363586,0.9979079365730286,0.7678961753845215
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDMI,6893,-0.27850914001464844,0.12397051602602005,0.391921728849411,0.5647751092910767,0.708527147769928,0.36956530809402466
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,7,MO_FA_BALANCED,Balanced spruce–beech mix,NBR,6893,-0.030219463631510735,0.3852965235710144,0.6265385150909424,0.7874047160148621,0.889538049697876,0.6082529425621033
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDRE,6893,0.0699661374092102,0.4113224446773529,0.5941410660743713,0.6774918437004089,0.9023011922836304,0.5654265880584717
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,8,MO_PURE,Pure spruce,NDVI,12776,0.004721800331026316,0.6843321919441223,0.8494668006896973,0.8946141004562378,0.9978573322296143,0.8168178796768188
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,8,MO_PURE,Pure spruce,NDMI,12776,-0.29582682251930237,0.2155291885137558,0.46353575587272644,0.5632544755935669,0.8402791619300842,0.42541778087615967
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,8,MO_PURE,Pure spruce,NBR,12776,0.005429486278444529,0.47961533069610596,0.7079552412033081,0.781139612197876,0.8936247825622559,0.6675543189048767
SdV_2016-11-23_no_clouds.zip,2016-11-23,2016,11,23,328,301-330,316,8,MO_PURE,Pure spruce,NDRE,12776,0.019039331004023552,0.492574542760849,0.6178783774375916,0.6653069257736206,0.7766282558441162,0.5962075591087341
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDVI,7583,0.04268987849354744,0.3952632546424866,0.521300196647644,0.6453559994697571,0.8111952543258667,0.5187152624130249
SdV_2017-01-02_snow.zip,2017-01-02,2017,1,2,2,001-030,16,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDMI,7583,0.16175270080566406,0.5509703159332275,0.6664612293243408,0.7694177031517029,0.9013123512268066,0.6615504622459412
