zip_file,date,year,month,day,doy,doy_bin_label,doy_bin_center,group_id,group_code,group_label,index,n_valid_pixels,date_min,date_q10,date_median,date_q90,date_max,date_mean
SdV_2019-07-01_no_clouds.zip,2019-07-01,2019,7,1,182,181-210,196,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDRE,33752,0.3397524058818817,0.5647478103637695,0.6446454524993896,0.6996234655380249,0.740673303604126,0.6359272599220276
SdV_2019-07-01_no_clouds.zip,2019-07-01,2019,7,1,182,181-210,196,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDVI,11265,0.333979994058609,0.7584971189498901,0.8741481900215149,0.9046035408973694,0.9244308471679688,0.8498486280441284
SdV_2019-07-01_no_clouds.zip,2019-07-01,2019,7,1,182,181-210,196,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDMI,11265,-0.07364283502101898,0.23237934708595276,0.36328375339508057,0.41792601346969604,0.5003484487533569,0.34240397810935974
SdV_2019-07-01_no_clouds.zip,2019-07-01,2019,7,1,182,181-210,196,7,MO_FA_BALANCED,Balanced spruce–beech mix,NBR,11265,0.17717894911766052,0.512445867061615,0.6454541087150574,0.6867163181304932,0.7425930500030518,0.6212101578712463
SdV_2019-07-01_no_clouds.zip,2019-07-01,2019,7,1,182,181-210,196,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDRE,11265,0.33397313952445984,0.5400010943412781,0.6568520069122314,0.7047209739685059,0.7385678291320801,0.6400318145751953
SdV_2019-07-01_no_clouds.zip,2019-07-01,2019,7,1,182,181-210,196,8,MO_PURE,Pure spruce,NDVI,20710,0.22534401714801788,0.725020170211792,0.8156644105911255,0.8803075551986694,0.9182429909706116,0.8038719296455383
SdV_2019-07-01_no_clouds.zip,2019-07-01,2019,7,1,182,181-210,196,8,MO_PURE,Pure spruce,NDMI,20710,-0.149369478225708,0.20834292471408844,0.3339955806732178,0.40653860569000244,0.5442209243774414,0.3176520764827728
SdV_2019-07-01_no_clouds.zip,2019-07-01,2019,7,1,182,181-210,196,8,MO_PURE,Pure spruce,NBR,20710,0.002212176565080881,0.48281094431877136,0.610187292098999,0.6722058057785034,0.7474482655525208,0.5893014073371887
SdV_2019-07-01_no_clouds.zip,2019-07-01,2019,7,1,182,181-210,196,8,MO_PURE,Pure spruce,NDRE,20710,0.22114747762680054,0.5111307501792908,0.5909952521324158,0.6724662184715271,0.7393309473991394,0.5897632837295532
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDVI,13912,0.40677282214164734,0.8263283967971802,0.8808888792991638,0.908359706401825,0.9363759160041809,0.8708199262619019
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDMI,13912,-0.14006179571151733,0.2821522355079651,0.3744122385978699,0.44155794382095337,0.5482138991355896,0.36545515060424805
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NBR,13912,0.1081041619181633,0.5804909467697144,0.6556268334388733,0.7001625895500183,0.7775129675865173,0.6443067789077759
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDRE,13912,0.32097679376602173,0.6170058250427246,0.6704744696617126,0.7072959542274475,0.740934431552887,0.6641728281974792
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDVI,20966,0.4253164529800415,0.8207942247390747,0.8942962884902954,0.9153017997741699,0.9360900521278381,0.8761695027351379
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDMI,20966,-0.20288312435150146,0.24493303894996643,0.36298033595085144,0.42547059059143066,0.6722626090049744,0.34541136026382446
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NBR,20966,0.025023261085152626,0.5404149889945984,0.6492943167686462,0.6934928894042969,0.8810597658157349,0.6278951168060303
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDRE,20966,0.3176855444908142,0.6059166193008423,0.679972767829895,0.7186893820762634,0.773056149482727,0.6680415868759155
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,3,FA_DOM_MO,Beech-dominated beech–spruce,NDVI,32754,0.0988754853606224,0.813256561756134,0.9009376168251038,0.9177818298339844,0.9502980709075928,0.8693186044692993
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,3,FA_DOM_MO,Beech-dominated beech–spruce,NDMI,32754,-0.17625759541988373,0.25759145617485046,0.36583369970321655,0.4270450472831726,0.6811552047729492,0.35016947984695435
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,3,FA_DOM_MO,Beech-dominated beech–spruce,NBR,32754,-0.06489820778369904,0.5546482801437378,0.6524849534034729,0.696266770362854,0.8761004209518433,0.6317872405052185
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,3,FA_DOM_MO,Beech-dominated beech–spruce,NDRE,32754,0.1051863506436348,0.6010373830795288,0.6981666684150696,0.7303379774093628,0.8486975431442261,0.6737900972366333
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,4,FA_PURE,Pure beech,NDVI,12649,0.3201616704463959,0.8819465041160583,0.9114087224006653,0.9217004776000977,0.9419164061546326,0.9019186496734619
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,4,FA_PURE,Pure beech,NDMI,12649,0.01997264102101326,0.30133965611457825,0.37997397780418396,0.425706684589386,0.6417142748832703,0.3718990087509155
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,4,FA_PURE,Pure beech,NBR,12649,0.3008973002433777,0.6068682670593262,0.6661436557769775,0.6973867416381836,0.8782347440719604,0.6589645147323608
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,4,FA_PURE,Pure beech,NDRE,12649,0.2686317563056946,0.6588494181632996,0.7144719362258911,0.7428826689720154,0.8089416027069092,0.7045149207115173
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,40532,0.131620392203331,0.7467612028121948,0.8683506846427917,0.909909188747406,0.9425823092460632,0.8407464027404785
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,40532,-0.19844307005405426,0.2388591468334198,0.3698900640010834,0.4383184015750885,0.6468076109886169,0.3515746295452118
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,5,MO_DOM_FA,Spruce-dominated spruce–beech,NBR,40532,-0.06472407281398773,0.51691073179245,0.6498597860336304,0.7000294923782349,0.8410660624504089,0.6246585845947266
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,40532,0.16721267998218536,0.548858106136322,0.6629758477210999,0.7240859866142273,0.766330897808075,0.6443302035331726
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDVI,33396,0.13375195860862732,0.7945360541343689,0.862138032913208,0.9038179516792297,0.9397823214530945,0.8517857789993286
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDMI,33396,-0.4502564072608948,0.2813490033149719,0.3746231496334076,0.4436912536621094,0.7064374089241028,0.36624205112457275
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NBR,33396,-0.29566359519958496,0.5717610120773315,0.6528753638267517,0.7038915157318115,0.8866159319877625,0.6424782276153564
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDRE,33396,0.3312668800354004,0.5735952854156494,0.6511691212654114,0.703360915184021,0.7634158730506897,0.6423676609992981
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDVI,10153,0.32465144991874695,0.7370436787605286,0.8808562159538269,0.9136906862258911,0.944084882736206,0.8502315878868103
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDMI,10153,-0.17363515496253967,0.21279758214950562,0.3670378625392914,0.43275779485702515,0.6337846517562866,0.3452974557876587
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,7,MO_FA_BALANCED,Balanced spruce–beech mix,NBR,10153,0.017757073044776917,0.490640789270401,0.6509625315666199,0.6969102621078491,0.8619802594184875,0.6233846545219421
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDRE,10153,0.3381531238555908,0.5303844809532166,0.6653090119361877,0.7139202952384949,0.7469258308410645,0.64296555519104
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,8,MO_PURE,Pure spruce,NDVI,18693,0.169192835688591,0.6319416761398315,0.8214285969734192,0.8908582329750061,0.9316847920417786,0.7887516617774963
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,8,MO_PURE,Pure spruce,NDMI,18693,-0.26167795062065125,0.18097199499607086,0.33920952677726746,0.42520442605018616,0.6383928656578064,0.31862059235572815
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,8,MO_PURE,Pure spruce,NBR,18693,-0.2100156843662262,0.42974853515625,0.6158348321914673,0.68763267993927,0.8629441857337952,0.5836314558982849
SdV_2019-07-06_low_clouds.zip,2019-07-06,2019,7,6,187,181-210,196,8,MO_PURE,Pure spruce,NDRE,18693,0.19663643836975098,0.4638698995113373,0.5963832139968872,0.6837058663368225,0.7625353932380676,0.5834280252456665
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDVI,13904,0.3996703624725342,0.8119240999221802,0.8622826337814331,0.8964311480522156,0.9955499172210693,0.8557519912719727
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDMI,13904,-0.23924528062343597,0.23498733341693878,0.36793044209480286,0.4700508117675781,0.5848662257194519,0.35662874579429626
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NBR,13904,0.011955827474594116,0.5520776510238647,0.6530787348747253,0.7207437753677368,0.8091147541999817,0.6408775448799133
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDRE,13904,0.36307087540626526,0.54560387134552,0.6112300753593445,0.6671904921531677,0.82268226146698,0.6079424619674683
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDVI,21049,0.3117251396179199,0.7646942138671875,0.8464327454566956,0.8875235915184021,0.998391330242157,0.8301703333854675
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDMI,21049,-0.3817789554595947,0.14613336324691772,0.3065160810947418,0.40999117493629456,0.6542233824729919,0.288971483707428
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NBR,21049,-0.1777162104845047,0.46240234375,0.607483446598053,0.6803454160690308,0.8433863520622253,0.5841709971427917
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDRE,21049,0.2674941122531891,0.5130283236503601,0.5863495469093323,0.6437215209007263,0.836166262626648,0.5794519186019897
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,3,FA_DOM_MO,Beech-dominated beech–spruce,NDVI,34466,0.3193158507347107,0.7641807794570923,0.8522752523422241,0.8927671909332275,0.9983219504356384,0.8353515863418579
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,3,FA_DOM_MO,Beech-dominated beech–spruce,NDMI,34466,-0.3956752419471741,0.11918581277132034,0.2825723886489868,0.39271485805511475,0.6376934051513672,0.2668713629245758
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,3,FA_DOM_MO,Beech-dominated beech–spruce,NBR,34466,-0.14902907609939575,0.45472240447998047,0.5961962938308716,0.6735028624534607,0.8296920657157898,0.5755164623260498
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,3,FA_DOM_MO,Beech-dominated beech–spruce,NDRE,34466,0.272154301404953,0.5062659978866577,0.5821318030357361,0.6384152173995972,0.8429343700408936,0.5753961801528931
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,4,FA_PURE,Pure beech,NDVI,13078,0.4673366844654083,0.7896243333816528,0.8624404668807983,0.8990076780319214,0.9982560873031616,0.8519337773323059
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,4,FA_PURE,Pure beech,NDMI,13078,-0.3605363667011261,0.13056552410125732,0.2775508463382721,0.37056589126586914,0.5514565706253052,0.2615502178668976
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,4,FA_PURE,Pure beech,NBR,13078,-0.01959611102938652,0.47036176919937134,0.5990498065948486,0.6622906923294067,0.7845097184181213,0.5800225138664246
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,4,FA_PURE,Pure beech,NDRE,13078,0.394887775182724,0.5236138701438904,0.6001123189926147,0.6477783918380737,0.8068493008613586,0.5918022394180298
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,42202,0.19461838901042938,0.796742856502533,0.8745032548904419,0.9065173864364624,0.9985862970352173,0.8585848808288574
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,42202,-0.43709561228752136,0.1957808881998062,0.3582376539707184,0.4690439701080322,0.6446841359138489,0.34204795956611633
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,5,MO_DOM_FA,Spruce-dominated spruce–beech,NBR,42202,-0.2266666740179062,0.5055695176124573,0.6489100456237793,0.7250871062278748,0.820372998714447,0.6271523237228394
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,42202,0.2211584746837616,0.5507015585899353,0.6242178082466125,0.672469973564148,0.8270346522331238,0.6159164309501648
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDVI,33474,0.25863736867904663,0.8130502104759216,0.8652791976928711,0.9053090214729309,0.9982183575630188,0.8596693277359009
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDMI,33474,-0.35461267828941345,0.2533190846443176,0.386962354183197,0.4969015419483185,0.6660640835762024,0.3779396712779999
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NBR,33474,-0.07658033818006516,0.5620046257972717,0.6637413501739502,0.7419044971466064,0.8392612338066101,0.6545436978340149
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDRE,33474,0.25783753395080566,0.5527803897857666,0.6163485646247864,0.6729484796524048,0.816204845905304,0.6139963865280151
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDVI,10794,0.3064754903316498,0.7451003789901733,0.8469755053520203,0.8974325060844421,0.9982547760009766,0.8303321003913879
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDMI,10794,-0.32852891087532043,0.1076456606388092,0.3064101040363312,0.44320717453956604,0.5945500135421753,0.2868504524230957
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,7,MO_FA_BALANCED,Balanced spruce–beech mix,NBR,10794,-0.0962890088558197,0.4250240623950958,0.6067164540290833,0.7054123878479004,0.7931913137435913,0.5801255702972412
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDRE,10794,0.24663570523262024,0.508805513381958,0.5867738723754883,0.6480449438095093,0.8028464913368225,0.5811347365379333
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,8,MO_PURE,Pure spruce,NDVI,20306,0.132560595870018,0.7315027713775635,0.8470678925514221,0.8946353793144226,0.9985862970352173,0.8246696591377258
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,8,MO_PURE,Pure spruce,NDMI,20306,-0.387958824634552,0.14680637419223785,0.3593844771385193,0.4720686674118042,0.661293089389801,0.33028167486190796
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,8,MO_PURE,Pure spruce,NBR,20306,-0.20830436050891876,0.44050270318984985,0.6355414390563965,0.7205873727798462,0.8413527011871338,0.6012521386146545
SdV_2019-10-19_no_clouds.zip,2019-10-09,2019,10,9,282,271-300,286,8,MO_PURE,Pure spruce,NDRE,20306,0.2055092751979828,0.5044334530830383,0.5948021411895752,0.650733470916748,0.836166262626648,0.5831131935119629
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDVI,13289,0.27306658029556274,0.5501188635826111,0.6666666865348816,0.757135272026062,0.8387686014175415,0.6577598452568054
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDMI,13289,-0.1972152441740036,0.07214479148387909,0.223006933927536,0.33056995272636414,0.4633844792842865,0.2109917849302292
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NBR,13289,-0.0044892351143062115,0.2960893213748932,0.459693044424057,0.5668899416923523,0.6891161203384399,0.4430442750453949
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDRE,13289,0.21994540095329285,0.366780161857605,0.4492228031158447,0.5307729244232178,0.5973289012908936,0.4481610357761383
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDVI,19741,0.21542103588581085,0.5036488771438599,0.629004955291748,0.7309260368347168,0.8177362680435181,0.620316743850708
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDMI,19741,-0.24220220744609833,0.002780831651762128,0.14313355088233948,0.2666277289390564,0.41623803973197937,0.1377106010913849
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NBR,19741,-0.07079733163118362,0.22412779927253723,0.37960657477378845,0.5100170969963074,0.6331444382667542,0.36999326944351196
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,2,FA_DOM_MIXED,Beech-dominated mixed (fir/other),NDRE,19741,0.1698862612247467,0.34205886721611023,0.4117647111415863,0.48139962553977966,0.6003687977790833,0.41062667965888977
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,3,FA_DOM_MO,Beech-dominated beech–spruce,NDVI,17956,0.1379208266735077,0.4598013758659363,0.5549743175506592,0.6665256023406982,0.7823294401168823,0.5581161975860596
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,3,FA_DOM_MO,Beech-dominated beech–spruce,NDMI,17956,-0.20095711946487427,-0.0064693111926317215,0.09436251223087311,0.2102445363998413,0.3700408339500427,0.09832201153039932
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,3,FA_DOM_MO,Beech-dominated beech–spruce,NBR,17956,-0.008761266246438026,0.20507089793682098,0.31929051876068115,0.4493658244609833,0.6059633493423462,0.32297950983047485
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,3,FA_DOM_MO,Beech-dominated beech–spruce,NDRE,17956,0.16341829299926758,0.31990647315979004,0.37592703104019165,0.4406836926937103,0.5356242060661316,0.37740832567214966
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,4,FA_PURE,Pure beech,NDVI,5918,0.3177742063999176,0.4971919059753418,0.5597018003463745,0.6414353251457214,0.7584972977638245,0.5614033937454224
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,4,FA_PURE,Pure beech,NDMI,5918,-0.16945981979370117,0.025083480402827263,0.08278810232877731,0.165635883808136,0.3287687599658966,0.08920522034168243
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,4,FA_PURE,Pure beech,NBR,5918,0.0313296914100647,0.2515302002429962,0.31578749418258667,0.4038926362991333,0.5466777682304382,0.32180631160736084
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,4,FA_PURE,Pure beech,NDRE,5918,0.23569530248641968,0.3399884104728699,0.37409377098083496,0.4150846302509308,0.4982437193393707,0.3749457001686096
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDVI,26151,0.1618524044752121,0.5076627135276794,0.6102694272994995,0.6889566779136658,0.8073796033859253,0.6019255518913269
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDMI,26151,-0.21310216188430786,0.0430961512029171,0.17295123636722565,0.287454217672348,0.44657567143440247,0.168442964553833
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,5,MO_DOM_FA,Spruce-dominated spruce–beech,NBR,26151,-0.08896622806787491,0.2625153958797455,0.40241023898124695,0.515835702419281,0.6491609215736389,0.39402449131011963
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,5,MO_DOM_FA,Spruce-dominated spruce–beech,NDRE,26151,0.12539255619049072,0.34771040081977844,0.42163512110710144,0.4827098548412323,0.5810109376907349,0.4173419773578644
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDVI,30108,0.18504850566387177,0.5659006237983704,0.665389895439148,0.7299860715866089,0.8264707922935486,0.6547009348869324
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDMI,30108,-0.18116424977779388,0.12600229680538177,0.23799686133861542,0.3239474892616272,0.550579845905304,0.23047517240047455
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NBR,30108,0.022548813372850418,0.35313206911087036,0.47388628125190735,0.5568192005157471,0.6995378732681274,0.46255117654800415
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,6,MO_DOM_MIXED,Spruce-dominated mixed (fir/other),NDRE,30108,0.19101059436798096,0.3781004846096039,0.4472583532333374,0.5036024451255798,0.5970175266265869,0.4436338543891907
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDVI,8413,0.23442818224430084,0.47328582406044006,0.5790296196937561,0.6831554770469666,0.7849345803260803,0.5768381953239441
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDMI,8413,-0.23276729881763458,-0.005510752554982901,0.09919142723083496,0.24316638708114624,0.3795609176158905,0.10757417231798172
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,7,MO_FA_BALANCED,Balanced spruce–beech mix,NBR,8413,-0.06275936961174011,0.21277838945388794,0.3253977298736572,0.4761037230491638,0.5886677503585815,0.3327460289001465
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,7,MO_FA_BALANCED,Balanced spruce–beech mix,NDRE,8413,0.2054893672466278,0.3330307900905609,0.3924766480922699,0.4706207811832428,0.5507357120513916,0.3958950340747833
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,8,MO_PURE,Pure spruce,NDVI,16050,0.18011298775672913,0.5119426846504211,0.6513407230377197,0.7383628487586975,0.931993305683136,0.6342534422874451
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,8,MO_PURE,Pure spruce,NDMI,16050,-0.22812899947166443,0.060628339648246765,0.20277875661849976,0.29784175753593445,0.5430436730384827,0.18997091054916382
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,8,MO_PURE,Pure spruce,NBR,16050,-0.12838874757289886,0.2791745066642761,0.44041338562965393,0.5375452637672424,0.7207974791526794,0.4223082363605499
SdV_2020-05-11_no_clouds.zip,2020-05-11,2020,5,11,132,121-150,136,8,MO_PURE,Pure spruce,NDRE,16050,0.1758807897567749,0.3523038327693939,0.44248130917549133,0.4994591176509857,0.6699029207229614,0.4324290156364441
SdV_2020-07-05_low_clouds.zip,2020-07-05,2020,7,5,187,181-210,196,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDVI,13912,0.5245732665061951,0.804175078868866,0.8576233386993408,0.8868783712387085,0.9202654957771301,0.8492122292518616
SdV_2020-07-05_low_clouds.zip,2020-07-05,2020,7,5,187,181-210,196,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NDMI,13912,-0.01667174883186817,0.2577506899833679,0.3423336148262024,0.4095556139945984,0.5090544819831848,0.33639848232269287
SdV_2020-07-05_low_clouds.zip,2020-07-05,2020,7,5,187,181-210,196,1,BR_OTHER_MIX,Fir/other or strongly mixed stand,NBR,13912,0.23755966126918793,0.5611598491668701,0.6294708847999573,0.6770645976066589,0.7404452562332153,0.6221697330474854
