group_code,group_label,index,doy_bin_label,doy_bin_center,n_dates,support_pixels_total,env_q_low,env_q_med,env_q_high,curve_min,curve_med,curve_max,median_of_date_q10,median_of_date_q90,min_of_date_min,max_of_date_max
FA_PURE,Pure beech,NDVI,091-120,106,1,13058,0.5158840417861938,0.5158840417861938,0.5158840417861938,0.5158840417861938,0.5158840417861938,0.5158840417861938,0.4532758593559265,0.6087885499000549,0.24337223172187805,0.7960954308509827
FA_PURE,Pure beech,NDVI,121-150,136,5,57793,0.5426982641220093,0.5597018003463745,0.7218964219093323,0.5426982641220093,0.5597018003463745,0.8130393624305725,0.4971919059753418,0.643211841583252,0.16610895097255707,0.8883489370346069
FA_PURE,Pure beech,NDVI,151-180,166,1,13083,0.9129208326339722,0.9129208326339722,0.9129208326339722,0.9129208326339722,0.9129208326339722,0.9129208326339722,0.892844557762146,0.9231133460998535,0.3221009373664856,0.941303551197052
FA_PURE,Pure beech,NDVI,181-210,196,6,78064,0.9024412035942078,0.9092650711536407,0.9162509739398956,0.9005517363548279,0.9092650711536407,0.9207372665405273,0.8797439932823181,0.9204818904399872,0.20353981852531433,0.9445384740829468
FA_PURE,Pure beech,NDVI,211-240,226,9,116162,0.8639315128326416,0.8995684385299683,0.9154293417930603,0.832787036895752,0.8995684385299683,0.9213759303092957,0.8725418448448181,0.9142325520515442,0.22737057507038116,0.9580492973327637
FA_PURE,Pure beech,NDVI,241-270,256,2,26166,0.8923577010631562,0.8941307961940765,0.8959038913249969,0.891914427280426,0.8941307961940765,0.896347165107727,0.8608434796333313,0.9149048328399658,0.27763620018959045,0.9309970736503601
FA_PURE,Pure beech,NDVI,271-300,286,10,127164,0.5990146219730377,0.8304254114627838,0.8815441429615021,0.5899169445037842,0.8304254114627838,0.9004067778587341,0.7304516434669495,0.8814961016178131,0.3952395021915436,1.0
FA_PURE,Pure beech,NDVI,301-330,316,6,56885,0.6025328040122986,0.630253404378891,0.6992895603179932,0.5940071940422058,0.630253404378891,0.7301180362701416,0.5550685822963715,0.8103899657726288,0.3463497459888458,1.0
MO_DOM_FA,Spruce-dominated spruce–beech,NBR,061-090,76,1,40342,0.5621862411499023,0.5621862411499023,0.5621862411499023,0.5621862411499023,0.5621862411499023,0.5621862411499023,0.28018447756767273,0.6965976357460022,-0.4761854112148285,0.8532377481460571
MO_DOM_FA,Spruce-dominated spruce–beech,NBR,091-120,106,1,42295,0.4515414535999298,0.4515414535999298,0.4515414535999298,0.4515414535999298,0.4515414535999298,0.4515414535999298,0.2229190617799759,0.6155291795730591,-0.1787976175546646,0.7745925188064575
